timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,lastcontact,hour,extraField
1481275239,392AF4,47.81177,2.33665,,,,,,,,,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275239,392AF4,,,454.6,169.5,1152,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275239,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481275239,392AE7,,,392,90,2624,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275240,394C19,47.34325,3.24273,,,,,,,,,,32550,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275240,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275240,3949F3,,,,,,,,,,,,6975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275240,3949F3,,,,,,,,,,,,6975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275240,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275240,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275240,3949EA,,,,,,,,,,,,19950,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275240,3949EA,,,,,,,,,,6315,,19950,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18143,"emergency":false}"
1481275240,392AF4,,,,,,,,,,,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275240,392AF4,,,,,,,,,,,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275240,392AF4,,,454.6,169.5,1152,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275240,392AF4,,,,,,,,,,,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275240,392AF4,,,454.6,169.5,1152,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275240,392AF4,,,,,,,,,,7651,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18123,"emergency":false}"
1481275240,392AF4,,,,,,,,,,,,29250,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275240,392AE7,,,,,,,,,,,,15850,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275240,392AE7,,,392,90,2752,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275240,392AE7,49.08696,3.10675,,,,,,,,,,15950,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275240,392AE7,,,391,90,2816,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275240,392AE7,49.08696,3.10675,,,,,,,,,,15950,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275240,392AE7,,,391,90,2816,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275240,392AE7,,,,,,,,,,,,15950,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275240,392AE7,,,,,,,,,,,,15950,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275240,392AE7,,,,,,,,,,,,15950,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275242,394C19,47.34023,3.24461,,,,,,,,,,32575,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275242,394C19,47.34023,3.24461,,,,,,,,,,32575,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275242,394C19,,,,,,AFR504L,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18100}"
1481275242,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275242,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275242,392AF4,47.80637,2.33817,,,,,,,,,,29300,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275242,392AF4,,,455.6,169.5,1088,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275242,392AF4,,,,,,,,,,,,29300,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275242,392AE7,,,,,,AFR146F,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18166}"
1481275242,392AE7,49.08696,3.11094,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275242,392AE7,,,,,,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18166}"
1481275242,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275242,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275242,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275242,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275243,392AF8,,,,,,,,,,,,4000,,,,"{"aircraftID":856,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18203}"
1481275243,392AF8,,,212.1,268.6,1408,,,,,,,,,,,"{"aircraftID":856,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18203}"
1481275243,392AF8,,,,,,,,,,,,,,,,"{"aircraftID":856,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18203}"
1481275243,392AE7,,,391,90,2944,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275243,392AE7,,,391,90,2944,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275243,392AE7,,,391,90,2944,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275243,392AE7,,,391,90,2944,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275243,392AE7,,,391,90,2944,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275244,396441,,,,,,,,,,,,20650,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481275244,394C19,,,,,,,,,,,,32600,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275244,394C19,47.33588,3.24728,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275244,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275244,394C19,47.33588,3.24728,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275244,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275244,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275244,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275244,394C19,47.33469,3.24804,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275244,394C19,,,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275244,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275244,3949F3,48.92313,3.0454,,,,,,,,,,6825,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481275244,3949F3,,,,,,,,,,,,6825,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275244,3949F3,,,,,,,,,,,,6825,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275244,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275244,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275244,3949EA,,,,,,,,,,,,19775,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275244,3949EA,,,,,,,,,,,,19775,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275244,392AF8,,,212.1,268.6,1408,,,,,,,,,,,"{"aircraftID":856,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18203}"
1481275244,392AF8,,,212.1,268.6,1408,,,,,,,,,,,"{"aircraftID":856,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18203}"
1481275244,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481275244,392AF4,,,,,,,,,,,,29300,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275244,392AE7,,,390,90.1,3008,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275244,392AE7,,,390,90.1,3008,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275244,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275244,392AE7,,,,,,,,,,,,16025,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275244,392AE7,,,,,,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18166}"
1481275244,392AE7,49.08696,3.11667,,,,,,,,,,16125,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275244,392AE7,,,,,,,,,,,,16125,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275245,396441,,,,,,,,,,,,20650,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481275245,396441,,,,,,,,,,,,20650,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481275245,394C19,,,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275245,394C19,,,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275245,394C19,,,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275245,394C19,47.33386,3.24852,,,,,,,,,,32625,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275245,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275245,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275245,394C19,47.33287,3.24914,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275245,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275245,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,288,89.2,-1536,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,,,,AFR393,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275245,3949F3,,,,,,,,,,1000,,6825,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18081,"emergency":false}"
1481275245,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275245,3949EA,,,,,,,,,,,,19775,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,,,,,,,,,,19775,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,49.34342,0.54288,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18143,"emergency":false}"
1481275245,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,444.4,92.5,-1984,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18143}"
1481275245,3949EA,,,,,,AFR011,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18143}"
1481275245,392AF4,,,455.6,169.5,1088,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275245,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481275245,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481275245,392AF4,,,,,,,,,,,,29300,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275245,392AF4,,,,,,,,,,,,29300,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275245,392AF4,47.79872,2.34023,,,,,,,,,,29375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275245,392AF4,47.79872,2.34023,,,,,,,,,,29375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275245,392AE7,49.08696,3.11829,,,,,,,,,,16175,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275245,392AE7,49.08696,3.11829,,,,,,,,,,16175,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275245,392AE7,,,,,,,,,,,,16175,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,396441,,,353.8,320.5,-960,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481275246,394C19,47.33194,3.24969,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275246,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275246,3949F3,,,,,,,,,,,,6825,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275246,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275246,3949F3,48.92314,3.04921,,,,,,,,,,6775,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481275246,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275246,3949F3,,,,,,,,,,,,6775,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275246,3949F3,,,,,,,,,,,,6775,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275246,3949F3,48.92319,3.05037,,,,,,,,,,6775,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481275246,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275246,3949F3,,,288,89.2,-1600,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481275246,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481275246,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275246,3949EA,,,,,,,,,,,,19725,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}"
1481275246,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275246,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275246,3949EA,,,444.4,92.3,-2176,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18143}"
1481275246,392AF4,,,,,,,,,,,,29375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275246,392AF4,,,,,,,,,,,,29375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275246,392AF4,47.79767,2.3405,,,,,,,,,,29400,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275246,392AF4,,,455.6,169.5,1344,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481275246,392AF4,47.79648,2.34084,,,,,,,,,,29400,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275246,392AE7,,,,,,,,,,,,16175,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,392AE7,49.08696,3.12117,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275246,392AE7,,,390,90.1,3136,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481275246,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275246,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275247,394C19,,,,,,AFR504L,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,AFR504L,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275247,394C19,,,,,,,,,,,,32650,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481275248,394C19,47.32812,3.25202,,,,,,,,,,32675,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275248,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275248,394C19,47.32812,3.25202,,,,,,,,,,32675,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275248,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275248,394C19,47.32812,3.25202,,,,,,,,,,32675,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}"
1481275248,394C19,,,456.9,156.8,1024,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481275247,3949F7,,,,,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}"
1481275248,3949F7,,,213.8,250.9,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}"
1481275248,3949F7,,,213.8,250.9,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}"
1481275248,3949F7,,,213.8,250.9,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}"
1481275247,3949F3,,,,,,,,,,,,6775,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481275247,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275247,3949EA,,,,,,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}"
1481275247,3949EA,,,444.4,92.3,-2176,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18143}"
1481275247,3949EA,,,444.4,92.3,-2176,,,,,,,,,,,"{"aircraftID":2142,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18143}"
1481275247,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481275247,392AF4,47.79442,2.34139,,,,,,,,,,29425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481275247,392AF4,,,,,,,,,,,,29425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275247,392AF4,,,,,,,,,,,,29425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481275247,392AE7,,,,,,,,,,,,16225,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481275247,392AE7,49.08696,3.12286,,,,,,,,,,16275,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481275247,392AE7,,,390,90.1,3136,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
